date,badge,title,notice_id,url
2024.10.23,공지,10월 23일(수) 업데이트 내역 안내 (내용 수정),12914,https://m-lostark.game.onstove.com/News/Notice/Views/12914
2024.10.24,공지,10월 24일(목) 로스트아크 임시 점검 완료 및 수정 사항 안내,12916,https://m-lostark.game.onstove.com/News/Notice/Views/12916
2024.10.28,점검,10월 30일(수) 정기 점검 안내,12917,https://m-lostark.game.onstove.com/News/Notice/Views/12917
2024.10.30,공지,10월 30일(수) 업데이트 내역 안내,12919,https://m-lostark.game.onstove.com/News/Notice/Views/12919
2024.11.05,점검,11월 6일(수) 정기 점검 안내,12923,https://m-lostark.game.onstove.com/News/Notice/Views/12923
2024.11.06,공지,11월 6일(수) 업데이트 내역 안내,12928,https://m-lostark.game.onstove.com/News/Notice/Views/12928
2024.11.07,공지,11월 7일(목) 클라이언트 패치 안내,12929,https://m-lostark.game.onstove.com/News/Notice/Views/12929
2024.11.08,공지,11월 8일(금) 클라이언트 패치 안내,12931,https://m-lostark.game.onstove.com/News/Notice/Views/12931
2024.11.12,점검,11월 13일(수) 정기 점검 안내,12932,https://m-lostark.game.onstove.com/News/Notice/Views/12932
2024.11.13,공지,11월 13일(수) 업데이트 내역 안내,12935,https://m-lostark.game.onstove.com/News/Notice/Views/12935
2024.11.19,점검,11월 20일(수) 정기 점검 안내,12938,https://m-lostark.game.onstove.com/News/Notice/Views/12938
2024.11.20,점검,11월 21일(목) 로스트아크 임시 점검 안내,12944,https://m-lostark.game.onstove.com/News/Notice/Views/12944
2024.11.20,공지,11월 20일(수) 클라이언트 패치 안내,12943,https://m-lostark.game.onstove.com/News/Notice/Views/12943
2024.11.20,공지,11/20(수) ~ 12/10(화) 서버 이전 신청 기간 안내 (11/27 21:32 수정),12942,https://m-lostark.game.onstove.com/News/Notice/Views/12942
2024.11.20,공지,11월 20일(수) 업데이트 내역 안내,12941,https://m-lostark.game.onstove.com/News/Notice/Views/12941
2024.11.21,공지,11월 21일(목) 로스트아크 임시 점검 완료 안내,12945,https://m-lostark.game.onstove.com/News/Notice/Views/12945
2024.11.22,공지,11월 22일(금) 클라이언트 패치 안내,12946,https://m-lostark.game.onstove.com/News/Notice/Views/12946
2024.11.26,점검,11월 27일(수) 정기 점검 안내,12947,https://m-lostark.game.onstove.com/News/Notice/Views/12947
2024.11.27,공지,12월 18일(수) 업데이트 시 일부 시스템 변경 사항 사전 안내 (내용 추가),12952,https://m-lostark.game.onstove.com/News/Notice/Views/12952
2024.11.27,공지,11월 27일(수) 업데이트 내역 안내,12951,https://m-lostark.game.onstove.com/News/Notice/Views/12951
2024.11.28,공지,11월 28일(목) 클라이언트 패치 안내,12955,https://m-lostark.game.onstove.com/News/Notice/Views/12955
2024.12.03,점검,12월 4일(수) 정기 점검 안내,12957,https://m-lostark.game.onstove.com/News/Notice/Views/12957
2024.12.04,점검,12월 5일(목) 로스트아크 임시 점검 안내,12964,https://m-lostark.game.onstove.com/News/Notice/Views/12964
2024.12.04,공지,12월 4일(수) 클라이언트 패치 안내,12963,https://m-lostark.game.onstove.com/News/Notice/Views/12963
2024.12.04,공지,12월 4일(수) 업데이트 내역 안내 (내용 수정),12962,https://m-lostark.game.onstove.com/News/Notice/Views/12962
2024.12.05,공지,12월 5일(목) 로스트아크 임시 점검 완료 안내,12965,https://m-lostark.game.onstove.com/News/Notice/Views/12965
2024.12.10,점검,12월 11일(수) 정기 점검 안내,12966,https://m-lostark.game.onstove.com/News/Notice/Views/12966
